class,cbo,wmc,lcom
com.alibaba.druid.bvt.sql.oracle.select.OracleSelectTest72,4,1,0
com.alibaba.druid.sql.ast.statement.SQLAlterIndexStatement$Rebuild,3,4,0
com.alibaba.druid.bvt.sql.oracle.select.OracleSelectTest80,4,1,0
com.alibaba.druid.sql.dialect.mysql.ast.MySqlUnique,5,14,78
com.alibaba.druid.sql.dialect.starrocks.parser.StarRocksExprParser,10,16,34
com.alibaba.druid.bvt.filter.log.LogFilterTest3,2,4,0
com.alibaba.druid.bvt.filter.log.LogFilterTest4,3,2,1
com.alibaba.druid.bvt.filter.log.LogFilterTest5,2,6,0
com.alibaba.druid.bvt.sql.oracle.create.OracleDropSynonymTest_0,3,1,0
com.alibaba.druid.bvt.sql.oracle.OracleMergeTest10,5,1,0
com.alibaba.druid.bvt.filter.log.LogFilterTest2,2,4,0
com.alibaba.druid.bvt.sql.oracle.OracleMergeTest11,9,1,0
com.alibaba.druid.bvt.sql.builder.BuilderDeleteTest,2,1,0
com.alibaba.druid.bvt.sql.oracle.select.OracleSelectTest68,4,1,0
com.alibaba.druid.bvt.sql.oracle.OracleSubqueryFactoringTest,3,1,0
com.alibaba.druid.bvt.sql.oracle.select.OracleSelectTest67,4,1,0
com.alibaba.druid.bvt.sql.oracle.select.OracleSelectTest69,4,1,0
com.alibaba.druid.bvt.filter.FilterChainImplTest$Anonymous1,0,0,0
com.alibaba.druid.bvt.sql.oracle.select.OracleSelectTest60,4,1,0
com.alibaba.druid.bvt.sql.oracle.select.OracleSelectTest62,4,1,0
com.alibaba.druid.bvt.sql.oracle.select.OracleSelectTest61,4,1,0
com.alibaba.druid.spring.boot.autoconfigure.DruidDataSourceWrapper,6,8,3
com.alibaba.druid.bvt.pool.exception.OracleExceptionSorterTest_stmt_getFetchDirection,6,5,0
com.alibaba.druid.sql.dialect.mysql.ast.statement.MySqlLockTableStatement,7,6,0
com.alibaba.druid.wall.spi.WallVisitorBase,5,14,48
com.alibaba.druid.bvt.sql.mysql.select.MySqlSelectTest_207_cast,4,1,0
com.alibaba.druid.sql.ast.statement.SQLAlterTableArchivePartition,4,5,0
com.alibaba.druid.sql.dialect.teradata.ast.TDCreateTableStatement$OnCommitType,0,0,0
com.alibaba.druid.sql.dialect.oracle.ast.stmt.OracleAlterPackageStatement,5,10,24
com.alibaba.druid.sql.dialect.mysql.ast.statement.MysqlCreateFullTextDictionaryStatement,5,9,7
com.alibaba.druid.bvt.sql.oracle.select.OracleSelectTest57,4,2,1
com.alibaba.druid.bvt.sql.oracle.select.OracleSelectTest56,4,1,0
com.alibaba.druid.pvt.pool.TestAbondon,3,5,0
com.alibaba.druid.bvt.sql.oracle.select.OracleSelectTest59,4,1,0
com.alibaba.druid.bvt.sql.oracle.select.OracleSelectTest58,4,1,0
com.alibaba.druid.bvt.sql.oracle.select.OracleSelectTest53,4,1,0
com.alibaba.druid.bvt.pool.DruidDataSourceTest_exceptionSorter_extend$SubDriver1,0,8,28
com.alibaba.druid.bvt.sql.oracle.select.OracleSelectTest52,4,1,0
com.alibaba.druid.bvt.sql.oracle.select.OracleSelectTest55,4,1,0
com.alibaba.druid.bvt.sql.oracle.select.OracleSelectTest54,4,1,0
com.alibaba.druid.bvt.sql.oracle.select.OracleSelectTest51,4,1,0
com.alibaba.druid.spring.boot3.demo.dao.UserDao,1,0,0
com.alibaba.druid.bvt.sql.oracle.select.OracleSelectTest50,4,1,0
com.alibaba.druid.sql.ast.SQLUnionDataType,6,8,0
com.alibaba.druid.sql.builder.SQLBuilderFactory,7,6,15
com.alibaba.druid.sql.repository.SchemaRepository$DefaultConsoleSchemaVisitor,12,10,45
com.alibaba.druid.filter.FilterAdapter,15,493,120295
com.alibaba.druid.bvt.sql.mysql.select.MySqlSelectTest_206_union,4,1,0
com.alibaba.druid.pool.ha.node.ZookeeperNodeListener$Anonymous1,3,4,0
com.alibaba.druid.bvt.sql.odps.OdpsAlterTableRenamePartitionTest,1,1,0
com.alibaba.druid.bvt.sql.oracle.select.OracleSelectTest49,4,1,0
com.alibaba.druid.spring.boot3.demo.service.UserServiceImpl,5,2,0
com.alibaba.druid.bvt.sql.mysql.issues.Issue5908,4,6,1
com.alibaba.druid.sql.dialect.oscar.visitor.OscarStatementParser,41,111,231
com.alibaba.druid.sql.dialect.spark.parser.SparkCreateTableParser,17,61,10
com.alibaba.druid.bvt.sql.oracle.select.OracleSelectTest46,4,1,0
com.alibaba.druid.bvt.sql.oracle.select.OracleSelectTest45,4,1,0
com.alibaba.druid.bvt.sql.mysql.visitor.MySqlParameterizedOutputVisitorTest,1,2,1
com.alibaba.druid.bvt.sql.oracle.select.OracleSelectTest48,4,1,0
com.alibaba.druid.sql.ast.SQLObjectImpl,11,61,259
com.alibaba.druid.bvt.sql.oracle.select.OracleSelectTest47,4,1,0
com.alibaba.druid.bvt.sql.oracle.select.OracleSelectTest42,4,1,0
com.alibaba.druid.bvt.pool.exception.OracleExceptionSorterTest_stmt_clearWarrnings,6,5,0
com.alibaba.druid.bvt.pool.TestConnectError,3,5,0
com.alibaba.druid.bvt.sql.mysql.select.MySqlSelectTest_65_orderby,5,1,0
com.alibaba.druid.bvt.sql.oracle.select.OracleSelectTest41,4,1,0
com.alibaba.druid.bvt.sql.oracle.select.OracleSelectTest44,4,1,0
com.alibaba.druid.spring.boot.autoconfigure.properties.DruidStatProperties,3,6,9
com.alibaba.druid.bvt.sql.mysql.select.MySqlSelectTest_129_ads,3,1,0
com.alibaba.druid.bvt.sql.oracle.select.OracleSelectTest43,4,1,0
com.alibaba.druid.bvt.sql.odps.OdpsFormatInTest,1,1,0
com.alibaba.druid.bvt.sql.oracle.select.OracleSelectTest40,4,1,0
com.alibaba.druid.sql.dialect.mysql.ast.statement.MySqlAlterDatabaseKillJob,4,6,0
com.alibaba.druid.sql.dialect.postgresql.ast.stmt.PGInsertStatement,10,36,267
com.alibaba.druid.bvt.filter.wall.WallInsertTest2,2,3,0
com.alibaba.druid.pool.TestIdle3_Concurrent_MaxActive$Anonymous1,0,3,0
com.alibaba.druid.sql.dialect.mysql.ast.statement.MySqlXAStatement,4,7,2
com.alibaba.druid.support.spring.stat.DruidStatInterceptor,15,21,6
com.alibaba.druid.sql.dialect.mysql.ast.statement.MySqlUpdateStatement,9,61,182
com.alibaba.druid.mock.MockConnection,16,82,1731
com.alibaba.druid.bvt.sql.mysql.show.MySqlShowTest_18,4,2,1
com.alibaba.druid.bvt.sql.TestNewSpout$SqlUtil,1,1,0
com.alibaba.druid.bvt.sql.oracle.select.OracleSelectTest39,5,1,0
com.alibaba.druid.bvt.sql.oracle.select.OracleSelectTest38,5,1,0
com.alibaba.druid.sql.TestTransform$Record,0,21,168
com.alibaba.druid.sql.ast.statement.SQLDropProcedureStatement,6,10,20
com.alibaba.druid.bvt.sql.hive.HiveCreateTableTest_9,3,1,0
com.alibaba.druid.bvt.sql.oracle.select.OracleSelectTest35,5,1,0
com.alibaba.druid.bvt.sql.hive.HiveCreateTableTest_8,3,1,0
com.alibaba.druid.bvt.sql.oracle.select.OracleSelectTest34,5,1,0
com.alibaba.druid.bvt.sql.oracle.select.OracleSelectTest37,5,1,0
com.alibaba.druid.bvt.sql.oracle.select.OracleSelectTest36,9,1,0
com.alibaba.druid.bvt.proxy.SchemaReadTest,2,37,4
com.alibaba.druid.bvt.sql.hive.HiveCreateTableTest_5,3,1,0
com.alibaba.druid.bvt.sql.oracle.select.OracleSelectTest31,5,1,0
com.alibaba.druid.bvt.sql.hive.HiveCreateTableTest_4,3,1,0
com.alibaba.druid.bvt.sql.mysql.drop.MySqlDropIndexTest,6,1,0
com.alibaba.druid.bvt.sql.oracle.select.OracleSelectTest30,5,1,0
com.alibaba.druid.bvt.sql.hive.HiveCreateTableTest_7,3,1,0
com.alibaba.druid.bvt.sql.oracle.select.OracleSelectTest33,5,1,0
com.alibaba.druid.bvt.sql.hive.HiveCreateTableTest_6,3,1,0
com.alibaba.druid.bvt.sql.oracle.select.OracleSelectTest32,5,1,0
com.alibaba.druid.bvt.sql.hive.HiveCreateTableTest_1,3,1,0
com.alibaba.druid.bvt.sql.hive.HiveCreateTableTest_0,5,3,3
com.alibaba.druid.bvt.filter.wall.WallHavingTest,1,2,0
com.alibaba.druid.bvt.sql.hive.HiveCreateTableTest_3,3,1,0
com.alibaba.druid.sql.dialect.oscar.parser.OscarExprParser,34,80,45
com.alibaba.druid.bvt.sql.hive.HiveCreateTableTest_2,3,1,0
com.alibaba.druid.sql.dialect.phoenix.ast.PhoenixStatementImpl,5,4,3
com.alibaba.druid.bvt.filter.wall.WallUpdateTest4,2,3,0
com.alibaba.druid.sql.ast.expr.SQLDoubleExpr,7,18,6
com.alibaba.druid.bvt.spring.SqlMapExecutorWrapperTest,4,4,0
com.alibaba.druid.bvt.filter.wall.WallUpdateTest1,2,3,0
com.alibaba.druid.bvt.filter.wall.WallUpdateTest3,2,3,0
com.alibaba.druid.bvt.filter.wall.WallUpdateTest2,2,4,0
com.alibaba.druid.support.http.ResourceServlet$Anonymous1,1,1,0
com.alibaba.druid.bvt.sql.hive.HiveCreateTableTest_37_dla,3,1,0
com.alibaba.druid.stat.JdbcSqlStatTest1,3,5,1
com.alibaba.druid.pool.ha.PropertiesUtils,2,22,3
com.alibaba.druid.bvt.sql.oracle.OracleCallTest,4,1,0
com.alibaba.druid.bvt.sql.oracle.select.OracleSelectTest28,5,1,0
com.alibaba.druid.spring.boot3.demo.configurer.Issue1796Configurer,3,1,0
com.alibaba.druid.bvt.sql.oracle.select.OracleSelectTest27,5,1,0
com.alibaba.druid.bvt.sql.oracle.select.OracleSelectTest29,5,1,0
com.alibaba.druid.bvt.sql.oracle.select.OracleSelectTest24,5,1,0
com.alibaba.druid.bvt.sql.oracle.select.OracleSelectTest23,5,1,0
com.alibaba.druid.bvt.sql.oracle.select.OracleSelectTest26,5,1,0
com.alibaba.druid.bvt.sql.oracle.select.OracleSelectTest25,4,1,0
com.alibaba.druid.bvt.sql.oracle.select.OracleSelectTest20,4,1,0
com.alibaba.druid.bvt.sql.oracle.select.OracleSelectTest22,5,1,0
com.alibaba.druid.bvt.sql.oracle.select.OracleSelectTest21,6,1,0
com.alibaba.druid.sql.dialect.mysql.ast.statement.MySqlShowCreateEventStatement,4,4,0
com.alibaba.druid.sql.ast.statement.SQLSubmitJobStatement,5,9,0
com.alibaba.druid.util.ConcurrentLruCache$ReadOperations,6,14,0
com.alibaba.druid.wall.WallProviderStatValue,6,26,207
com.alibaba.druid.bvt.sql.oracle.visitor.OracleOutputVisitorTest_delete,6,1,0
com.alibaba.druid.bvt.filter.wall.mysql.MySqlWallTest69,3,1,0
com.alibaba.druid.spring.boot3.autoconfigure.properties.DruidStatProperties$StatViewServlet,0,14,77
com.alibaba.druid.bvt.filter.wall.mysql.MySqlWallTest67,3,1,0
com.alibaba.druid.bvt.pool.DruidDataSourceTest4$MyExceptionSorter,1,2,1
com.alibaba.druid.bvt.sql.mysql.select.MySqlSelectTest_equals,6,3,3
com.alibaba.druid.bvt.filter.wall.mysql.MySqlWallTest68,3,1,0
com.alibaba.druid.bvt.filter.wall.mysql.MySqlWallTest65,4,1,0
com.alibaba.druid.bvt.filter.wall.mysql.MySqlWallTest66,3,1,0
com.alibaba.druid.bvt.filter.wall.mysql.MySqlWallTest63,3,1,0
com.alibaba.druid.bvt.sql.mysql.param.MySQLParameterizedTest,6,6,6
com.alibaba.druid.bvt.filter.wall.mysql.MySqlWallTest64,3,1,0
com.alibaba.druid.bvt.sql.mysql.alterTable.MySqlAlterTableTest_ads,5,10,45
com.alibaba.druid.bvt.filter.wall.mysql.MySqlWallTest61,3,2,1
com.alibaba.druid.sql.ast.SQLTop,7,18,31
com.alibaba.druid.bvt.filter.wall.mysql.MySqlWallTest62,3,2,1
com.alibaba.druid.bvt.filter.wall.mysql.MySqlWallTest60,3,1,0
com.alibaba.druid.filter.stat.StatFilterContextListenerAdapter,1,14,91
com.alibaba.druid.sql.parser.SqlserverGroupByTest,4,2,0
com.alibaba.druid.sql.visitor.ParameterizedOutputVisitorUtils$RestoreVisitor,4,6,0
com.alibaba.druid.bvt.pool.DruidDataSourceFactoryTest1,3,10,45
com.alibaba.druid.bvt.sql.oracle.select.OracleSelectTest17,5,1,0
com.alibaba.druid.bvt.pool.DruidDataSourceFactoryTest0,2,2,1
com.alibaba.druid.bvt.sql.oracle.select.OracleSelectTest16,4,1,0
com.alibaba.druid.bvt.sql.oracle.select.OracleSelectTest19,5,1,0
com.alibaba.druid.bvt.sql.oracle.select.OracleSelectTest18,5,1,0
com.alibaba.druid.bvt.sql.mysql.create.MySqlCreateDatabaseTest5,3,2,1
com.alibaba.druid.bvt.sql.oracle.select.OracleSelectTest13,5,1,0
com.alibaba.druid.bvt.sql.mysql.create.MySqlCreateDatabaseTest4,4,1,0
com.alibaba.druid.bvt.sql.mysql.issues.Issue5958,4,3,0
com.alibaba.druid.bvt.sql.oracle.select.OracleSelectTest12,5,1,0
com.alibaba.druid.bvt.filter.wall.oracle.OracleWallTest9_exists,1,1,0
com.alibaba.druid.bvt.sql.mysql.create.MySqlCreateDatabaseTest3,5,1,0
com.alibaba.druid.bvt.sql.oracle.select.OracleSelectTest15,5,1,0
com.alibaba.druid.bvt.pool.DruidDataSourceFactoryTest2,2,2,0
com.alibaba.druid.bvt.sql.EqualTest_binary,4,1,0
com.alibaba.druid.bvt.sql.mysql.create.MySqlCreateDatabaseTest2,5,1,0
com.alibaba.druid.bvt.sql.oracle.select.OracleSelectTest14,5,1,0
com.alibaba.druid.bvt.sql.oracle.select.OracleSelectTest11,5,1,0
com.alibaba.druid.pool.Test_kyline,2,1,0
com.alibaba.druid.bvt.sql.oracle.select.OracleSelectTest10,5,1,0
com.alibaba.druid.bvt.sql.dm.DM_MergeTest_0,3,2,1
com.alibaba.druid.sql.ast.statement.SQLRenameUserStatement,3,7,3
com.alibaba.druid.bvt.filter.wall.mysql.MySqlWallTest78,3,1,0
com.alibaba.druid.bvt.filter.wall.mysql.MySqlWallTest79,3,1,0
com.alibaba.druid.bvt.filter.wall.mysql.MySqlWallTest76,3,1,0
com.alibaba.druid.bvt.filter.wall.mysql.MySqlWallTest77,3,1,0
com.alibaba.druid.bvt.filter.wall.mysql.MySqlWallTest74,3,1,0
com.alibaba.druid.sql.dialect.mysql.ast.statement.MySqlShowPhysicalProcesslistStatement,3,3,1
com.alibaba.druid.bvt.filter.wall.mysql.MySqlWallTest75,3,1,0
com.alibaba.druid.bvt.filter.wall.mysql.MySqlWallTest72,3,1,0
com.alibaba.druid.bvt.filter.wall.mysql.MySqlWallTest73,3,1,0
com.alibaba.druid.DbType,1,16,8
com.alibaba.druid.bvt.filter.wall.mysql.MySqlWallTest70,3,1,0
com.alibaba.druid.sql.dialect.oracle.ast.stmt.OracleFileSpecification,3,10,16
com.alibaba.druid.bvt.filter.wall.mysql.MySqlWallTest71,3,2,1
com.alibaba.druid.pool.PreparedStatementHolder,1,19,112
com.alibaba.druid.bvt.sql.mysql.issues.Issue5951,4,3,0
com.alibaba.druid.bvt.sql.oceanbase.OceanbaseAlterTableRepairPartitionTest2,4,1,0
com.alibaba.druid.sql.dialect.redshift.parser.RedshiftExprParser,12,16,10
com.alibaba.druid.bvt.sql.mysql.issues.Issue4619,4,1,0
com.alibaba.druid.bvt.pool.dynamic.MaxActiveChangeTest,3,17,0
com.alibaba.druid.sql.dialect.sqlserver.ast.stmt.SQLServerSetTransactionIsolationLevelStatement,3,3,1
com.alibaba.druid.bvt.filter.wall.mysql.MySqlWallTest49,3,1,0
com.alibaba.druid.bvt.filter.wall.mysql.MySqlWallTest47,3,1,0
com.alibaba.druid.bvt.sql.oracle.OracleCallTest2,4,1,0
com.alibaba.druid.bvt.filter.wall.mysql.MySqlWallTest48,3,1,0
com.alibaba.druid.bvt.sql.mysql.alter.MySqlAlterSystemTest_0,3,2,1
com.alibaba.druid.bvt.filter.wall.mysql.MySqlWallTest45,3,1,0
com.alibaba.druid.bvt.filter.wall.mysql.MySqlWallTest46,3,1,0
com.alibaba.druid.sql.dialect.mysql.ast.statement.MySqlShowProfileStatement,6,6,11
com.alibaba.druid.bvt.filter.wall.mysql.MySqlWallTest43,3,4,6
com.alibaba.druid.bvt.filter.wall.mysql.MySqlWallTest44,3,1,0
com.alibaba.druid.bvt.filter.wall.mysql.MySqlWallTest41,3,1,0
com.alibaba.druid.admin.model.dto.WallResult$ContentBean$TablesBean,3,0,0
com.alibaba.druid.bvt.filter.wall.mysql.MySqlWallTest42,3,1,0
com.alibaba.druid.bvt.sql.oracle.OracleDropTriggerTest,4,1,0
com.alibaba.druid.sql.dialect.oracle.visitor.OracleASTVisitor,108,194,18721
com.alibaba.druid.bvt.filter.wall.mysql.MySqlWallTest40,3,2,1
com.alibaba.druid.bvt.pool.ValidationQueryLogDB2Test,4,3,0
com.alibaba.druid.sql.ast.statement.SQLAlterTableAddSupplemental,4,6,0
com.alibaba.druid.bvt.pool.UrlNotSetTest,3,4,0
com.alibaba.druid.sql.dialect.mysql.ast.statement.CobarShowStatus,2,1,0
com.alibaba.druid.benckmark.pool.CaseKylin_mysql_idle_1$Anonymous1,0,3,0
com.alibaba.druid.sql.dialect.db2.ast.stmt.DB2SelectQueryBlock$Isolation,0,0,0
com.alibaba.druid.sql.dialect.mysql.ast.statement.MySqlShowFunctionCodeStatement,4,4,0
com.alibaba.druid.sql.dialect.db2.parser.DB2SelectParser,15,39,21
com.alibaba.druid.bvt.bug.Issue1695,1,4,6
com.alibaba.druid.sql.dialect.bigquery.ast.BigQueryAssertStatement,7,10,3
com.alibaba.druid.sql.dialect.odps.ast.OdpsStatementImpl,4,3,3
com.alibaba.druid.bvt.sql.mysql.DateAndTimeValuesTest,5,4,6
com.alibaba.druid.sql.ast.statement.SQLAlterTableCompression,4,6,0
com.alibaba.druid.bvt.filter.wall.mysql.MySqlWallTest58,3,1,0
com.alibaba.druid.bvt.filter.wall.mysql.MySqlWallTest59,3,1,0
com.alibaba.druid.bvt.filter.wall.mysql.MySqlWallTest56,3,1,0
com.alibaba.druid.bvt.filter.wall.mysql.MySqlWallTest57,3,4,6
com.alibaba.druid.bvt.filter.wall.mysql.MySqlWallTest54,3,2,1
com.alibaba.druid.bvt.filter.wall.mysql.MySqlWallTest55,3,4,6
com.alibaba.druid.filter.logging.Log4j2Filter,3,24,190
com.alibaba.druid.bvt.filter.wall.mysql.MySqlWallTest52,3,2,1
com.alibaba.druid.bvt.filter.wall.mysql.MySqlWallTest53,3,2,1
com.alibaba.druid.bvt.filter.wall.mysql.MySqlWallTest50,3,1,0
com.alibaba.druid.bvt.sql.db2.DB2AlterTableTest_1_setNotNull,3,1,0
com.alibaba.druid.bvt.sql.db2.DB2Values_Test,4,1,0
com.alibaba.druid.bvt.filter.wall.mysql.MySqlWallTest51,3,1,0
com.alibaba.druid.bvt.sql.mysql.issues.Issue5932,4,3,0
com.alibaba.druid.sql.dialect.presto.ast.PrestoColumnConstraint,4,4,6
com.alibaba.druid.bvt.proxy.filter.MergeStatFilterTest_tddl,2,6,0
com.alibaba.druid.bvt.sql.oracle.visitor.OracleSchemaStatVisitorTest8_merge_into,4,1,0
com.alibaba.druid.bvt.sql.eval.EvalMethodTest_Char,1,1,0
com.alibaba.druid.filter.stat.StatFilterContext,2,32,0
com.alibaba.druid.bvt.filter.wall.mysql.MySqlWallTest29,1,1,0
com.alibaba.druid.bvt.filter.wall.mysql.MySqlWallTest27,1,1,0
org.springframework.samples.petclinic.vet.Specialty,3,0,0
com.alibaba.druid.bvt.filter.wall.mysql.MySqlWallTest28,1,1,0
com.alibaba.druid.bvt.pool.CreateSchedulerTest_directCreate$SlowDriver,2,2,0
com.alibaba.druid.bvt.filter.wall.mysql.MySqlWallTest25,2,4,6
com.alibaba.druid.sql.dialect.mysql.ast.statement.MySqlShowDatabaseStatusStatement,7,16,29
com.alibaba.druid.bvt.filter.wall.mysql.MySqlWallTest26,1,1,0
com.alibaba.druid.bvt.filter.wall.mysql.MySqlWallTest23,1,2,1
com.alibaba.druid.bvt.filter.wall.mysql.MySqlWallTest24,1,2,1
com.alibaba.druid.bvt.sql.mysql.select.MySqlSelectTest_294_dla,2,2,1
com.alibaba.druid.bvt.filter.wall.mysql.MySqlWallTest21,1,2,1
com.alibaba.druid.bvt.filter.wall.mysql.MySqlWallTest22,1,2,1
com.alibaba.druid.sql.repository.SchemaResolveVisitorFactory$PGResolveVisitor,20,22,91
com.alibaba.druid.test.wall.PGWallTest,5,1,0
com.alibaba.druid.bvt.filter.wall.mysql.MySqlWallTest20,1,1,0
com.alibaba.druid.pool.oracle.QueryTimeoutTest,2,3,0
com.alibaba.druid.sql.ast.statement.SQLUnnestTableSource,6,22,20
com.alibaba.druid.sql.dialect.mysql.ast.statement.MySqlAlterTableModifyColumn,5,10,16
com.alibaba.druid.bvt.pool.exception.OracleExceptionSorterTest_stmt_setQueryTimeout,6,5,0
com.alibaba.druid.sql.repository.function.SignatureUtils,0,26,0
com.alibaba.druid.pool.DruidPooledResultSet,5,384,0
com.alibaba.druid.sql.ast.statement.SQLSelectGroupByClause,7,57,94
com.alibaba.druid.bvt.sql.mysql.visitor.MySqlSchemaStatVisitorTest_Subquery2,5,1,0
com.alibaba.druid.sql.ast.expr.SQLMethodInvokeExpr,12,169,550
com.alibaba.druid.pool.PreparedStatementPool,11,30,0
com.alibaba.druid.sql.dialect.mysql.ast.MysqlPartitionSingle,6,31,29
com.alibaba.druid.bvt.pool.exception.OracleExceptionSorterTest_stmt_getFetchSize,6,5,0
com.alibaba.druid.bvt.proxy.BlobTest,3,15,0
com.alibaba.druid.bvt.sql.hive.issues.Issue5853,3,4,1
com.alibaba.druid.sql.dialect.mysql.ast.statement.MySqlCheckTableStatement,3,6,0
com.alibaba.druid.pool.TestMySqlPing,2,2,1
com.alibaba.druid.sql.oracle.demo.Demo1$GetVariantVisitor,4,9,3
com.alibaba.druid.bvt.filter.wall.mysql.MySqlWallTest38,3,1,0
com.alibaba.druid.sql.ast.statement.SQLAlterTableRename,7,11,0
com.alibaba.druid.bvt.filter.wall.mysql.MySqlWallTest39,3,1,0
com.alibaba.druid.bvt.filter.wall.mysql.MySqlWallTest36,3,1,0
com.alibaba.druid.bvt.filter.wall.mysql.MySqlWallTest37,3,1,0
com.alibaba.druid.bvt.bug.Issue_4094,1,1,0
com.alibaba.druid.bvt.filter.wall.mysql.MySqlWallTest34,1,1,0
com.alibaba.druid.bvt.filter.wall.mysql.MySqlWallTest35,3,1,0
com.alibaba.druid.bvt.filter.wall.mysql.MySqlWallTest32,1,4,6
com.alibaba.druid.bvt.filter.wall.mysql.MySqlWallTest33,2,2,1
com.alibaba.druid.bvt.sql.hive.HiveCreateTableTest_46_dla,2,1,0
com.alibaba.druid.sql.PagerUtils,37,150,171
com.alibaba.druid.bvt.filter.wall.mysql.MySqlWallTest30,1,1,0
com.alibaba.druid.util.JdbcConstants,1,0,0
com.alibaba.druid.bvt.filter.wall.mysql.MySqlWallTest31,1,1,0
com.alibaba.druid.bvt.pool.DruidPooledCallableStatementTest,5,12,0
com.alibaba.druid.sql.dialect.oracle.ast.stmt.OracleAlterTableSplitPartition$NestedTablePartitionSpec,4,6,0
com.alibaba.druid.bvt.sql.mysql.select.MySqlSelectTest_141_bigunion,4,6,1
com.alibaba.druid.sql.ast.statement.SQLShowCreateMaterializedViewStatement,6,9,3
com.alibaba.druid.bvt.sql.bigquery.UnnestTest,5,1,0
com.alibaba.druid.sql.dialect.mysql.visitor.MySqlOutputVisitor,264,1846,25649
com.alibaba.druid.bvt.filter.wall.WallUnionTest,2,2,0
com.alibaba.druid.sql.dialect.clickhouse.ast.ClickhouseColumnConstraint,4,4,6
com.alibaba.druid.sql.dialect.db2.visitor.DB2OutputVisitorTest$TestCase,0,1,0
com.alibaba.druid.bvt.proxy.SqlStatisticTest,2,1,0
com.alibaba.druid.sql.dialect.sqlserver.visitor.SQLServerOutputVisitor,35,143,300
com.alibaba.druid.sql.ast.statement.SQLGetDiagnosticsStatement,5,9,0
com.alibaba.druid.spring.boot3.demo.service.UserService,1,1,0
com.alibaba.druid.sql.dialect.starrocks.visitor.StarRocksOutputVisitorTest,7,2,1
com.alibaba.druid.bvt.sql.mysql.select.MysqlSelectTest_like,3,1,0
com.alibaba.druid.bvt.bug.Issue1654,1,1,0
com.alibaba.druid.sql.visitor.functions.Left,6,5,0
com.alibaba.druid.bvt.pool.DruidDataSourceTest_interrupt3$Anonymous1,0,2,0
com.alibaba.druid.sql.dialect.postgresql.ast.expr.PGBoxExpr,6,18,0
com.alibaba.druid.bvt.sql.mysql.select.MySqlSelectTest_80_hints,5,1,0
com.alibaba.druid.bvt.sql.mysql.create.MySqlCreateProcedureTest,5,1,0
com.alibaba.druid.bvt.sql.oracle.OracleMultiInsertTest2,5,1,0
com.alibaba.druid.wall.WallFunctionStatValue,2,7,3
com.alibaba.druid.bvt.sql.mysql.select.MySqlSelectTest_78_is_unkown,5,1,0
com.alibaba.druid.sql.dialect.presto.ast.PrestoDateTimeExpr,6,5,3
com.alibaba.druid.bvt.filter.wall.mysql.MySqlWallTest18,1,1,0
com.alibaba.druid.bvt.sql.schemaStat.SchemaStatTest20_issue3993,5,1,0
com.alibaba.druid.bvt.filter.wall.mysql.MySqlWallTest19,1,3,3
com.alibaba.druid.bvt.pool.CallableStatmentTest,5,3,0
com.alibaba.druid.bvt.filter.wall.mysql.MySqlWallTest16,1,1,0
com.alibaba.druid.sql.dialect.presto.parser.PrestoExprParser,9,9,6
com.alibaba.druid.bvt.filter.wall.mysql.MySqlWallTest17,1,1,0
com.alibaba.druid.sql.ast.statement.SQLDropUserStatement,7,16,42
com.alibaba.druid.bvt.filter.wall.mysql.MySqlWallTest14,1,1,0
com.alibaba.druid.bvt.sql.mysql.show.MySqlShowTest_39_stc,4,2,1
com.alibaba.druid.bvt.filter.wall.mysql.MySqlWallTest15,1,1,0
com.alibaba.druid.bvt.sql.mysql.visitor.MySqlSchemaStatVisitorTest_Subquery,5,1,0
com.alibaba.druid.bvt.filter.wall.mysql.MySqlWallTest12,1,1,0
com.alibaba.druid.bvt.filter.wall.mysql.MySqlWallTest13,1,1,0
com.alibaba.druid.spring.boot.demo.configurer.MultiDataSourceConfigurer,7,2,1
com.alibaba.druid.bvt.filter.wall.mysql.MySqlWallTest10,1,1,0
com.alibaba.druid.bvt.filter.wall.mysql.MySqlWallTest11,1,1,0
com.alibaba.druid.sql.dialect.oracle.ast.clause.SearchClause,6,13,0
com.alibaba.druid.bvt.sql.postgresql.PGASTVisitorAdapterTest,6,1,0
com.alibaba.druid.bvt.sql.mysql.issues.Issue5976,4,6,1
com.alibaba.druid.bvt.filter.wall.sqlserver.SQLServerWallPermitObjectTest,1,7,21
com.alibaba.druid.spring.boot3.demo.configurer.InitConfigurer,6,2,0
com.alibaba.druid.bvt.filter.wall.sqlserver.SQLServerWallTest_6,3,1,0
com.alibaba.druid.bvt.sql.mysql.alterTable.MySqlAlterTableTest46_add_column,2,2,1
com.alibaba.druid.sql.parser.LimitOffsetSQLTest,3,2,1
com.alibaba.druid.sql.dialect.presto.ast.stmt.PrestoExecuteStatement,8,10,5
com.alibaba.druid.bvt.filter.wall.sqlserver.SQLServerWallTest_7,3,1,0
com.alibaba.druid.bvt.filter.wall.sqlserver.SQLServerWallTest_8,3,1,0
com.alibaba.druid.bvt.filter.wall.sqlserver.SQLServerWallTest_9,3,1,0
com.alibaba.druid.sql.ast.statement.SQLCreateViewStatement,20,85,1253
com.alibaba.druid.bvt.proxy.filter.StatFilterConcurrentTest,4,7,0
com.alibaba.druid.bvt.filter.FilterChainTest_Clob,9,8,0
com.alibaba.druid.sql.builder.impl.SQLSelectBuilderImpl,15,34,52
